id,name,status,source,shop_url,image_url,local_image_path
17131,Living Now krossrofi án vippu,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17132,Living Now lesljós svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17133,Living Now lok 2+2+2+2E Eik,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17134,Living Now lok 2+2+2+2E Sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17135,Living Now lok 2+2+2+2E Valhneta,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17136,Living Now lok 2+2+2+2E gyllt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17137,Living Now lok 2+2+2+2E hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17138,Living Now lok 2+2+2+2E zamak (sv.),skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17139,Living Now lok 2+2E Pixel,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17140,Living Now lok 2E ICE,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17141,Living Now lok 3E EIK,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17142,Living Now lok 3E ICE,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17143,Living Now lok 3E Pixel,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17144,Living Now lok 3E Svart Glans,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17145,Living Now lok 3E Walnut,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17146,Living Now lok 3E hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17147,Living Now lok 3E stál,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17148,Living Now lok 3E zamak (gull),skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17149,Living Now lok 3E á tengil sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17150,Living Now lok 4E EIK,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17151,Living Now lok 4E ICE,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17152,Living Now lok 4E Sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17153,Living Now lok 4E Valhneta,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17154,Living Now lok 4E Zamak,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17155,Living Now lok 4E hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17156,Living Now lok 4E stál,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17157,Living Now lok 4E svart glans,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17158,Living Now lok 6E EIK,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17159,Living Now lok 6E ICE,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17160,Living Now lok 6E Sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17161,Living Now lok 6E Walnut,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17162,Living Now lok 6E Zamak,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17163,Living Now lok 6E hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17164,Living Now lok 6E stál,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17165,Living Now lok 6E svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17166,Living Now lok á Cat5 svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17167,Living Now lok á Cat6 hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17168,Living Now lok á Cat6 sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17169,Living Now lok á Hreyf. svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17170,Living Now lok á K4531C svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17171,Living Now lok á K5431C hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17172,Living Now lok á USB A+C Sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17173,Living Now lok á USB A+C hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17174,Living Now lok á hreyfi. hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17175,Living Now lok á hreyfis. Sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17176,Living Now lok á tengil + USB C sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17177,Living Now lok á tengil + USB C svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17178,Living Now lok á tengil 2E svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17179,Living Now lok á tengil hvítt m/Loki,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17180,Living Now lok á tengil svart m/Loki,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17181,Living Now lok á tengla Sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17182,Living Now lok/tengil ójar sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17183,Living Now næturljós,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17184,Living Now samsetning Walnut,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17185,"Living Now samsetning rofi, tengill, rammi, grind, vippa",skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17186,Living Now samsetning á vegg Hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17187,Living Now samsetning á vegg Sand litur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17188,Living Now samsetning á vegg Svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17189,Living Now samsetning á vegg Valhnetu viður,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17190,Living Now tengill svartur+USB C,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17191,Living Now tengill ójarð hv16A,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17192,Living Now tengill ójarð sv16A,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17193,Living Now tengill ójarðt hvít,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17194,Living Now tengill ójarðt sand 16A,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17195,Living Now tengill ójarðt svar,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17196,Living Now vippa 1E Sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17197,Living Now vippa 2E Sand lykla,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17198,Living Now vippa 2E hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17199,Living Now vippa 2E svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17200,Living Now vippa Bjöllumerki2E,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17201,Living Now vippa bjöllumerki1E,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17202,Living Now vippa ljósmerki 1E,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17203,Living Now vippa ljósmerki 2E,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17204,Living Now vippa lyklamerki 2E,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17205,Living Now vippa á dimm Sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17206,Living Now vippa á dimm hvít,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17207,Living Now vippa á dimm svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17208,Living Now vippa á gardínur. 1E hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17209,Living Now vippa á gardínur. 1E svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17210,Living Now þrýstirofi 2NO snertur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17211,Living Now þrýstirofi án vippu,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17212,Living Tölvutengill CAT6 toolfree,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17213,Living USB hleðsla 1x 1100mA,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17214,LivingLight 3E rakaþétt cover 3E IP55 Antracite,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17215,Livinglight  gard.rofi  10A 1E,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17216,Livinglight USB A/C hleðsla 3000mA,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17217,Livinglight USB C hleðsla 1500mA,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17218,Lok á næturljós hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17219,Lok á næturljós svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17220,My H. rofi 2F  LIV.LIGH.THECH.,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17221,Nicke Lok 2-ein. Hvítt f/N4719,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17222,Nicke Lok 3-ein. Hvítt ln4703,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17223,Nicke Lok 4-ein. ln4704,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17224,Næturlljós Led,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17225,Rofaliði Din 10A,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17226,Senurofi 1F  In/Out,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17227,Senurofi 1f Day/Night WiFi,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17228,Senurofi 2F  In/Out,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17229,Senurofi 2f Day/Night WiFi,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17230,Senurofi 4f. WiFi,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17231,Server My Home,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17232,Spennir 27vdc 600ma,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17233,Termo LIGHT Hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17234,Termostat utanáliog. forritanl,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17235,USB tengill tvöfaldur svartur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17236,Vippa gardínurofi Hv.,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17237,Vippa gardínurofi Sand.,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17238,Vippa gardínurofi Sv.,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17239,Vippa á  WiFi 2f rofi hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17240,Vippa á  WiFi 2f rofi svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17241,Vippa á 1F senur. In/Out hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17242,Vippa á 1F senur. Night/day sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17243,Vippa á 2F senur. In/Out svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17244,Vippa á 2F senur. Night/Day sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17245,Vippa á 4F senurofa hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17246,Vippa á 4F senurofa sand,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17247,Vippa á 4F senurofa svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17248,hátalaratengill m/klóm,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17249,BAILEY T10x28 22mA 5w  230V E10,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17250,Blindplata L433/1 Hvít,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17251,Elko Smart hub,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17252,Elko SmartPersienne puck,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17253,Gagnat.utanál.1x8 CAT5E UTP,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17254,Gagnat.utanál.1x8 CAT6 UTP,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17255,Gagnat.utanál.2x8 CAT5E UTP,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17256,Gagnat.utanál.2x8 CAT6 UTP,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17257,Gagnatengill innf. 1xCAT5E UTP,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17258,Gagnatengill innf. 2xCAT5E UTP,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17259,Hljóðnematengill tvöf. XLR,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17260,Hreyfisk.smart 10A RS PH,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17261,Hátalaratengill tvöf. K433/15,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17262,Impúlsfjöður í IP44 rofa,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17263,Impúlsfjöður í rofa,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17264,Krossrofi H16/7IS ELKO stung.,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17265,Krossrofi RS16/7I ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17266,Krónurofi H16/5 IS ELKO stung.,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17267,Krónurofi IP 55 hvítur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17268,Krónurofi RS16/5I ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17269,Krónurofi áfelldur hvítur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17270,"L917/1. Blindplata, hallandi Hvít",skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17271,Ljósdeyfir 1000GLE 1000VA,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17272,Ljósdeyfir 1000LRI 1000VA,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17273,Ljósdeyfir RS16/316 GLED,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17274,Loftnetstengill 13-1dB APS-131,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17275,Loftnetstengill 1dB APS-011,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17276,Loftnetstengill 7-2dB APS-071,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17277,Merkjaljós RS16/ML Grænt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17278,Merkjaljós RS16/ML Rautt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17279,Miðjupl.+hnappur L3033/L3034,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17280,Miðjuplata f. TV L443  Silfur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17281,Miðjuplata f. TV-tengil L443,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17282,Miðjuplata á tengil L382 hvít,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17283,Miðlok 1xRJ45 LexCom,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17284,Miðlok 2xRJ45 LexCom,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17285,Neyðarstoprofi 2-póla með lás,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17286,Neyðarstopsrofi 2-póla IP44,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17287,Næturljós IRS16/  hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17288,RS16 Loftnetst. m/gervihn.úrt.,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17289,RS16/MOD I slim 1X8 cat.6 STP,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17290,Rakaþétting f. einn rofa IP44,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17291,Rammafesti L339 f.RS16/10,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17292,Rammi einfaldur L571 ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17293,Rammi fimmfaldur L575 ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17294,Rammi fjórfaldur L574 ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17295,Rammi tvöfaldur L572 ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17296,Rammi þrefaldur L573 ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17297,Rofi 2-póla IP55 hvítur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17298,Rofi 2-póla RS16/2I ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17299,Rofi 2-póla með ljósi IP55 hv.,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17300,Rofi 2-póla áfelldur hvítur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17301,Rofi einfaldur IP55 hvítur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17302,Rofi einfaldur RS16/1I ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17303,Rofi einfaldur innf. hvítur stung.,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17304,Rofi einfaldur áfelldur hvítur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17305,Rofi tvöfaldur áfelldur hvítur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17306,Rofi þrefaldur 16/1+1+1IS ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17307,Rofi þrefaldur RS16/1+1+1I,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17308,Rofi þrefaldur áfelldur hvítur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17309,Samrofi H16/6IS ELKO stunginn,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17310,Samrofi IP55 hvítur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17311,Samrofi RS16/6I   ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17312,Samrofi tvöf. RS10/6-6IS ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17313,Samrofi tvöfaldur RS16/6+6I,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17314,Samrofi tvöfaldur áfelldur hv.,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17315,SmartRele puck 10AX,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17316,Snjall dimmer SmartDim 200W,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17317,Snjallrofi 10A PH,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17318,Snjallrofi þráðlaus PH,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17319,Tengill  IP44 1054IFPT hvítur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17320,Tengill 2f. áfelldur ójarðbund,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17321,Tengill 2xSTP HOME,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17322,Tengill SmartStikk 16A PH,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17323,Tengill einf. IP44 bv áfelldur (Elko),skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17324,Tengill einfald. áfelldur ELKO svartur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17325,Tengill einfaldur barnav. Elko,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17326,Tengill fjórfaldur áfelldur hv,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17327,Tengill tvöf. IP44 1090UPTIF,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17328,Tengill tvöf. IP44 bv.áfelldur Elko-1090UPT m.barnav.halogenfrír,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17329,Tengill tvöf. innf. D1091PT,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17330,Tengill tvöf. áfelldur ELKO svartur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17331,Tengill tvöf. ójarðb. RS1051PT,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17332,Tengill tvöfald. áfelldur ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17333,Tengill ójarðbundinn S1012PT,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17334,Transientvern Rifa PMR209MC,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17335,Tímaliði RS16/2T10 PH 2 póla,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17336,Tímaliði RS16/digital PH 2póla,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17337,Veggrammi Fjórfaldur 33 mm,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17338,Veggrammi einfaldur 25 mm,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17339,Veggrammi einfaldur 33 mm,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17340,Veggrammi einfaldur18 mm,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17341,Veggrammi tvöfaldur 33 mm,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17342,Veggrammi tvöfaldur18 mm,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17343,Veggrammi Þrefaldur 18 mm,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17344,Veggrammi Þrefaldur 33 mm,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17345,"Vippa einföld, L602 ELKO",skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17346,Vippa m. bjöllumerki L858 hvít,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17347,Vippa m.lykilmerki L858 ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17348,Vippa með ljósi L608 ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17349,Vippa tvöföld L604 ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17350,Vippa þreföld L606/7 ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17351,Útíhersluklemmur ELKO,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17352,Þrýstirofi  upp-niður RS16/2I,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17353,Þrýstirofi IP55 hvítur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17354,Apple lightning-BT frontur hvítt glans,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17355,Apple lightning-BT frontur ál,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17356,Arkir fyrir snertihnappa S55 2001xxx,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17357,Arkir fyrir snertihnappa S55 2142xx/2145xx,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17358,Birtu og hitanemi BT S3000,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17359,Blinda hvítt glans,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17360,Blinda í gagnahús 087028,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17361,Blindlok F100 hvítt glans,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17362,Blindlok TX44 grátt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17363,Blindlok TX44 hvítt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17364,Blindlok TX44 ál,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17365,Bluetooth sendir 1f. anthracite,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17366,Bluetooth sendir 1f. hvítt glans,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17367,Bluetooth sendir 1f. hvítt matt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17368,Bluetooth sendir 1f. svart,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17369,Bluetooth sendir 1f. ál,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17370,Bluetooth sendir 2F hv.matt,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17371,Bluetooth sendir 2f. anthracite,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17372,Bluetooth sendir 2f. hvítt glans,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17373,Bluetooth sendir 2f. svartur,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17374,Bluetooth sendir 2f. ál,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17375,Bursti á lok fyrir gagnatengil,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17376,Compensation module LED,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17377,Dali ljósdeyfir með spennugjafa,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17378,Dali ljósdeyfir þræll fyrir 202800,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17379,Docking station grunneining,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17380,E2 Rammi 2-f án miðju antrazit,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17381,EVENT/E2 Vippa 1-F á veltirofa,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
17382,EVENT/E2 Vippa 1-F á þrýstirof,skipped_existing,,,,/static/inventory_images/Rofa_og_tenglaefni.png
